id,movie_id,viewer_id,watched_at,watch_minutes,completed,revenue
1531,3,3,2026-04-17T19:00:00,128,True,5.67
1532,3,4,2026-04-17T12:00:00,118,True,8.99
1533,3,4,2026-04-17T20:00:00,84,True,7.4
1534,3,4,2026-04-17T16:00:00,108,True,7.45
1535,3,4,2026-04-17T22:00:00,97,True,5.38
1536,3,5,2026-04-17T18:00:00,63,True,9.14
1537,3,6,2026-04-17T11:00:00,107,True,9.39
1538,3,6,2026-04-17T15:00:00,122,True,3.0
1539,3,6,2026-04-17T20:00:00,46,True,8.45
1540,3,6,2026-04-17T15:00:00,45,False,7.82
1541,4,1,2026-04-17T20:00:00,60,True,1.24
1542,4,2,2026-04-17T20:00:00,59,True,2.27
1543,4,3,2026-04-17T20:00:00,123,True,1.37
1544,4,4,2026-04-17T21:00:00,59,True,1.69
1545,4,5,2026-04-17T13:00:00,97,True,3.44
1546,4,5,2026-04-17T20:00:00,74,False,3.95
1547,4,6,2026-04-17T10:00:00,39,True,2.11
1548,5,1,2026-04-17T16:00:00,50,True,4.39
1549,5,2,2026-04-17T17:00:00,121,False,3.89
1550,5,2,2026-04-17T21:00:00,109,True,1.93
1551,5,2,2026-04-17T21:00:00,53,True,1.71
1552,5,3,2026-04-17T10:00:00,66,True,2.18
1553,5,3,2026-04-17T12:00:00,115,True,2.92
1554,5,3,2026-04-17T22:00:00,47,True,2.35
1555,5,4,2026-04-17T11:00:00,48,True,4.14
1556,5,4,2026-04-17T19:00:00,63,True,2.48
1557,5,4,2026-04-17T15:00:00,129,True,2.99
1558,5,5,2026-04-17T18:00:00,52,True,5.7
1559,5,5,2026-04-17T13:00:00,40,True,3.04
1560,5,5,2026-04-17T11:00:00,70,True,3.38
1561,5,6,2026-04-17T18:00:00,56,True,5.54
1562,6,1,2026-04-17T12:00:00,47,True,5.95
1563,6,2,2026-04-17T22:00:00,55,True,5.1
1564,6,2,2026-04-17T10:00:00,35,True,2.77
1565,6,2,2026-04-17T20:00:00,110,False,4.68
1566,6,3,2026-04-17T21:00:00,51,True,5.99
1567,6,3,2026-04-17T18:00:00,92,True,7.74
1568,6,3,2026-04-17T19:00:00,123,True,3.3
1569,6,4,2026-04-17T19:00:00,46,True,6.83
1570,6,4,2026-04-17T15:00:00,88,True,3.63
1571,6,4,2026-04-17T11:00:00,102,False,5.87
1572,6,5,2026-04-17T18:00:00,63,True,5.91
1573,6,5,2026-04-17T13:00:00,70,True,2.91
1574,6,5,2026-04-17T12:00:00,122,False,7.58
1575,6,5,2026-04-17T17:00:00,57,True,7.65
1576,6,6,2026-04-17T20:00:00,81,True,4.79
1577,1,1,2026-04-18T19:00:00,93,True,12.07
1578,1,1,2026-04-18T18:00:00,57,True,4.44
1579,1,1,2026-04-18T18:00:00,49,True,6.65
1580,1,1,2026-04-18T17:00:00,110,True,8.62
1581,1,2,2026-04-18T13:00:00,49,True,5.18
1582,1,2,2026-04-18T21:00:00,87,False,8.15
1583,1,2,2026-04-18T13:00:00,44,True,9.32
1584,1,2,2026-04-18T16:00:00,53,True,10.66
1585,1,3,2026-04-18T16:00:00,82,True,11.85
1586,1,3,2026-04-18T20:00:00,80,False,6.29
1587,1,3,2026-04-18T12:00:00,39,True,4.76
1588,1,4,2026-04-18T11:00:00,94,True,5.96
1589,1,4,2026-04-18T15:00:00,63,False,10.6
1590,1,4,2026-04-18T22:00:00,116,False,13.84
1591,1,5,2026-04-18T18:00:00,64,True,13.32
1592,1,5,2026-04-18T17:00:00,62,True,13.1
1593,1,5,2026-04-18T14:00:00,36,True,12.02
1594,1,5,2026-04-18T13:00:00,66,True,10.34
1595,1,5,2026-04-18T19:00:00,54,False,13.76
1596,1,5,2026-04-18T16:00:00,40,True,9.17
1597,1,5,2026-04-18T22:00:00,99,True,9.82
1598,1,5,2026-04-18T17:00:00,124,False,8.98
1599,1,6,2026-04-18T11:00:00,106,True,11.56
1600,1,6,2026-04-18T16:00:00,62,True,7.3
1601,1,6,2026-04-18T20:00:00,46,True,11.3
1602,2,1,2026-04-18T21:00:00,93,False,8.83
1603,2,1,2026-04-18T10:00:00,93,True,4.08
1604,2,2,2026-04-18T12:00:00,82,True,8.49
1605,2,2,2026-04-18T10:00:00,115,True,9.97
1606,2,2,2026-04-18T15:00:00,102,True,6.32
1607,2,2,2026-04-18T14:00:00,124,False,7.23
1608,2,3,2026-04-18T22:00:00,122,True,9.87
1609,2,3,2026-04-18T21:00:00,42,True,10.1
1610,2,4,2026-04-18T10:00:00,49,True,6.63
1611,2,4,2026-04-18T10:00:00,81,True,8.06
1612,2,4,2026-04-18T21:00:00,43,True,9.03
1613,2,5,2026-04-18T15:00:00,65,True,8.06
1614,2,5,2026-04-18T21:00:00,109,False,8.48
1615,2,6,2026-04-18T15:00:00,80,False,6.93
1616,2,6,2026-04-18T16:00:00,70,True,5.91
1617,3,1,2026-04-18T17:00:00,99,True,3.46
1618,3,1,2026-04-18T21:00:00,103,True,6.26
1619,3,1,2026-04-18T14:00:00,92,True,8.08
1620,3,1,2026-04-18T21:00:00,43,True,8.66
1621,3,2,2026-04-18T11:00:00,85,False,4.59
1622,3,3,2026-04-18T11:00:00,56,True,7.38
1623,3,4,2026-04-18T12:00:00,61,True,6.91
1624,3,4,2026-04-18T14:00:00,88,False,6.32
1625,3,4,2026-04-18T12:00:00,95,True,5.65
1626,3,4,2026-04-18T20:00:00,37,True,3.05
1627,3,5,2026-04-18T18:00:00,117,True,6.57
1628,3,5,2026-04-18T20:00:00,117,True,5.94
1629,3,6,2026-04-18T18:00:00,91,True,6.5
1630,3,6,2026-04-18T22:00:00,74,True,4.4
1631,3,6,2026-04-18T17:00:00,82,False,7.88
1632,3,6,2026-04-18T10:00:00,53,True,5.74
1633,3,6,2026-04-18T12:00:00,114,False,7.48
1634,4,1,2026-04-18T12:00:00,57,False,3.15
1635,4,2,2026-04-18T12:00:00,65,True,4.03
1636,4,3,2026-04-18T12:00:00,91,True,1.66
1637,4,3,2026-04-18T18:00:00,125,True,2.05
1638,4,4,2026-04-18T12:00:00,82,True,3.98
1639,4,5,2026-04-18T14:00:00,50,False,2.31
1640,4,5,2026-04-18T17:00:00,53,False,3.84
1641,4,6,2026-04-18T10:00:00,129,False,2.61
1642,5,1,2026-04-18T17:00:00,72,False,4.81
1643,5,2,2026-04-18T20:00:00,53,True,4.7
1644,5,2,2026-04-18T17:00:00,78,True,4.72
1645,5,2,2026-04-18T10:00:00,52,True,2.12
1646,5,3,2026-04-18T16:00:00,114,False,3.51
1647,5,4,2026-04-18T15:00:00,42,True,2.45
1648,5,5,2026-04-18T13:00:00,70,True,1.98
1649,5,5,2026-04-18T17:00:00,121,True,1.99
1650,5,5,2026-04-18T18:00:00,85,True,2.97
1651,5,6,2026-04-18T18:00:00,42,False,3.15
1652,5,6,2026-04-18T12:00:00,126,False,3.19
1653,5,6,2026-04-18T15:00:00,36,True,3.11
1654,6,1,2026-04-18T18:00:00,46,True,7.44
1655,6,1,2026-04-18T21:00:00,88,True,3.94
1656,6,1,2026-04-18T22:00:00,128,False,4.73
1657,6,2,2026-04-18T12:00:00,110,True,3.09
1658,6,2,2026-04-18T14:00:00,95,False,5.32
1659,6,2,2026-04-18T15:00:00,43,False,5.71
1660,6,3,2026-04-18T11:00:00,35,True,7.6
1661,6,3,2026-04-18T16:00:00,57,True,6.4
1662,6,3,2026-04-18T22:00:00,52,True,7.12
1663,6,4,2026-04-18T18:00:00,97,True,7.08
1664,6,4,2026-04-18T19:00:00,73,True,6.58
1665,6,5,2026-04-18T10:00:00,35,True,4.01
1666,6,6,2026-04-18T11:00:00,118,True,3.93
1667,6,6,2026-04-18T12:00:00,97,False,6.02
1668,6,6,2026-04-18T10:00:00,50,True,5.13
1669,1,1,2026-04-19T19:00:00,130,True,9.28
1670,1,2,2026-04-19T14:00:00,115,True,14.57
1671,1,2,2026-04-19T11:00:00,82,True,10.29
1672,1,2,2026-04-19T14:00:00,55,True,5.69
1673,1,2,2026-04-19T17:00:00,123,True,5.88
1674,1,2,2026-04-19T14:00:00,81,True,13.91
1675,1,2,2026-04-19T15:00:00,41,True,9.81
1676,1,3,2026-04-19T18:00:00,59,True,6.09
1677,1,4,2026-04-19T19:00:00,56,True,13.48
1678,1,5,2026-04-19T14:00:00,122,True,8.01
1679,1,5,2026-04-19T18:00:00,109,True,5.67
1680,1,5,2026-04-19T12:00:00,101,True,12.48
1681,1,5,2026-04-19T16:00:00,78,False,5.87
1682,1,6,2026-04-19T12:00:00,99,True,6.15
1683,1,6,2026-04-19T18:00:00,113,True,14.34
1684,1,6,2026-04-19T18:00:00,126,True,12.24
1685,2,1,2026-04-19T16:00:00,93,False,3.91
1686,2,2,2026-04-19T10:00:00,96,True,8.39
1687,2,2,2026-04-19T12:00:00,91,False,7.66
1688,2,3,2026-04-19T12:00:00,125,True,8.81
1689,2,3,2026-04-19T11:00:00,63,True,8.42
1690,2,3,2026-04-19T21:00:00,64,True,4.64
1691,2,4,2026-04-19T16:00:00,123,True,3.87
1692,2,5,2026-04-19T22:00:00,96,True,3.33
1693,2,6,2026-04-19T10:00:00,119,True,3.46
1694,3,1,2026-04-19T14:00:00,40,True,7.18
1695,3,2,2026-04-19T22:00:00,50,False,4.03
1696,3,3,2026-04-19T12:00:00,120,True,3.24
1697,3,3,2026-04-19T21:00:00,70,False,5.0
1698,3,4,2026-04-19T18:00:00,128,True,6.07
1699,3,4,2026-04-19T11:00:00,47,True,7.83
1700,3,5,2026-04-19T13:00:00,126,True,4.55
1701,3,5,2026-04-19T22:00:00,103,True,7.58
1702,3,5,2026-04-19T13:00:00,99,False,5.86
1703,3,5,2026-04-19T21:00:00,110,True,7.22
1704,3,5,2026-04-19T11:00:00,58,False,9.32
1705,3,6,2026-04-19T13:00:00,100,True,3.4
1706,3,6,2026-04-19T15:00:00,50,True,6.17
1707,3,6,2026-04-19T17:00:00,81,True,6.43
1708,3,6,2026-04-19T10:00:00,45,True,3.41
1709,4,1,2026-04-19T17:00:00,111,False,3.13
1710,4,2,2026-04-19T13:00:00,105,True,4.01
1711,4,3,2026-04-19T13:00:00,43,False,3.47
1712,4,4,2026-04-19T12:00:00,36,False,2.56
1713,4,5,2026-04-19T16:00:00,91,False,3.1
1714,4,6,2026-04-19T12:00:00,85,True,2.85
1715,5,1,2026-04-19T21:00:00,56,True,5.75
1716,5,2,2026-04-19T13:00:00,111,False,3.33
1717,5,3,2026-04-19T16:00:00,127,True,4.86
1718,5,4,2026-04-19T19:00:00,69,True,5.01
1719,5,4,2026-04-19T16:00:00,80,True,4.17
1720,5,4,2026-04-19T16:00:00,97,True,2.25
1721,5,5,2026-04-19T11:00:00,50,True,3.73
1722,5,5,2026-04-19T20:00:00,52,True,4.74
1723,5,6,2026-04-19T17:00:00,121,True,2.38
1724,6,1,2026-04-19T20:00:00,76,True,5.89
1725,6,1,2026-04-19T11:00:00,44,True,5.29
1726,6,1,2026-04-19T17:00:00,94,True,6.12
1727,6,1,2026-04-19T17:00:00,99,True,4.26
1728,6,2,2026-04-19T18:00:00,37,False,2.43
1729,6,2,2026-04-19T16:00:00,50,True,4.09
1730,6,2,2026-04-19T16:00:00,91,True,2.44
1731,6,2,2026-04-19T18:00:00,119,False,4.02
1732,6,3,2026-04-19T17:00:00,90,True,6.44
1733,6,4,2026-04-19T22:00:00,49,True,5.12
1734,6,4,2026-04-19T18:00:00,122,True,5.0
1735,6,4,2026-04-19T18:00:00,55,True,4.54
1736,6,5,2026-04-19T19:00:00,83,True,4.31
1737,6,5,2026-04-19T14:00:00,76,True,5.7
1738,6,5,2026-04-19T12:00:00,81,True,6.59
1739,6,6,2026-04-19T22:00:00,115,True,2.82
1740,1,1,2026-04-20T15:00:00,87,True,11.22
1741,1,1,2026-04-20T13:00:00,65,True,10.48
1742,1,1,2026-04-20T21:00:00,43,False,5.35
1743,1,1,2026-04-20T12:00:00,37,True,4.53
1744,1,2,2026-04-20T19:00:00,100,False,6.98
1745,1,2,2026-04-20T21:00:00,95,True,14.7
1746,1,2,2026-04-20T16:00:00,108,True,10.27
1747,1,2,2026-04-20T22:00:00,97,True,11.37
1748,1,2,2026-04-20T15:00:00,98,True,12.33
1749,1,2,2026-04-20T15:00:00,56,True,8.02
1750,1,3,2026-04-20T13:00:00,98,True,14.57
1751,1,3,2026-04-20T11:00:00,103,True,6.97
1752,1,3,2026-04-20T14:00:00,108,True,6.55
1753,1,3,2026-04-20T21:00:00,46,True,10.33
1754,1,3,2026-04-20T19:00:00,78,True,10.2
1755,1,3,2026-04-20T18:00:00,95,True,7.85
1756,1,4,2026-04-20T20:00:00,73,True,7.34
1757,1,5,2026-04-20T15:00:00,60,True,6.82
1758,1,5,2026-04-20T18:00:00,93,True,10.0
1759,1,5,2026-04-20T10:00:00,115,True,13.38
1760,1,5,2026-04-20T19:00:00,98,True,14.44
1761,1,5,2026-04-20T21:00:00,94,True,10.97
1762,1,5,2026-04-20T22:00:00,113,False,13.85
1763,1,5,2026-04-20T19:00:00,128,True,9.73
1764,1,5,2026-04-20T15:00:00,94,True,5.74
1765,1,6,2026-04-20T16:00:00,87,True,13.03
1766,1,6,2026-04-20T11:00:00,116,True,8.55
1767,1,6,2026-04-20T14:00:00,117,True,11.49
1768,1,6,2026-04-20T13:00:00,86,True,5.73
1769,2,1,2026-04-20T13:00:00,74,True,7.37
1770,2,2,2026-04-20T16:00:00,117,False,4.58
1771,2,2,2026-04-20T14:00:00,52,True,9.16
1772,2,2,2026-04-20T14:00:00,119,True,8.03
1773,2,2,2026-04-20T10:00:00,127,True,3.16
1774,2,3,2026-04-20T15:00:00,112,True,3.5
1775,2,4,2026-04-20T15:00:00,120,True,3.7
1776,2,4,2026-04-20T21:00:00,52,True,7.45
1777,2,4,2026-04-20T18:00:00,50,True,9.47
1778,2,4,2026-04-20T22:00:00,102,True,9.9
1779,2,5,2026-04-20T19:00:00,50,True,5.44
1780,2,5,2026-04-20T19:00:00,129,True,8.84
1781,2,6,2026-04-20T16:00:00,62,True,4.37
1782,2,6,2026-04-20T14:00:00,91,True,9.73
1783,3,1,2026-04-20T17:00:00,103,True,9.1
1784,3,2,2026-04-20T18:00:00,89,True,4.31
1785,3,2,2026-04-20T14:00:00,53,True,7.51
1786,3,2,2026-04-20T14:00:00,37,True,8.8
1787,3,3,2026-04-20T21:00:00,119,True,3.0
1788,3,4,2026-04-20T14:00:00,105,True,6.99
1789,3,4,2026-04-20T21:00:00,81,False,7.3
1790,3,5,2026-04-20T13:00:00,91,True,8.83
1791,3,5,2026-04-20T16:00:00,67,True,9.02
1792,3,5,2026-04-20T22:00:00,65,True,8.49
1793,3,5,2026-04-20T12:00:00,91,True,8.63
1794,3,5,2026-04-20T22:00:00,117,True,2.86
1795,3,6,2026-04-20T22:00:00,97,True,5.44
1796,4,1,2026-04-20T21:00:00,89,False,3.52
1797,4,2,2026-04-20T21:00:00,68,False,2.15
1798,4,3,2026-04-20T21:00:00,105,False,2.45
1799,4,3,2026-04-20T10:00:00,41,False,1.66
1800,4,4,2026-04-20T22:00:00,117,True,2.3
1801,4,5,2026-04-20T15:00:00,108,True,1.59
1802,4,6,2026-04-20T21:00:00,118,False,3.6
1803,4,6,2026-04-20T20:00:00,87,False,2.06
1804,5,1,2026-04-20T21:00:00,52,True,4.53
1805,5,1,2026-04-20T15:00:00,71,True,3.38
1806,5,2,2026-04-20T16:00:00,83,False,5.36
1807,5,3,2026-04-20T10:00:00,37,False,4.36
1808,5,4,2026-04-20T11:00:00,94,True,4.59
1809,5,5,2026-04-20T10:00:00,86,True,4.16
1810,5,6,2026-04-20T11:00:00,82,True,4.02
1811,6,1,2026-04-20T21:00:00,102,True,7.63
1812,6,2,2026-04-20T20:00:00,98,True,6.42
1813,6,2,2026-04-20T13:00:00,69,True,5.14
1814,6,2,2026-04-20T12:00:00,90,False,5.76
1815,6,3,2026-04-20T21:00:00,121,True,3.31
1816,6,3,2026-04-20T22:00:00,53,True,7.96
1817,6,4,2026-04-20T19:00:00,92,False,4.41
1818,6,5,2026-04-20T11:00:00,36,True,7.35
1819,6,5,2026-04-20T21:00:00,85,True,6.42
1820,6,5,2026-04-20T21:00:00,89,True,3.75
1821,6,6,2026-04-20T18:00:00,42,True,7.7
1822,1,1,2026-04-21T15:00:00,112,False,14.5
1823,1,1,2026-04-21T19:00:00,125,True,4.61
1824,1,1,2026-04-21T14:00:00,99,True,7.37
1825,1,1,2026-04-21T16:00:00,120,True,14.51
1826,1,1,2026-04-21T18:00:00,40,True,6.92
1827,1,1,2026-04-21T18:00:00,98,False,13.54
1828,1,2,2026-04-21T11:00:00,75,True,8.77
1829,1,2,2026-04-21T14:00:00,49,True,14.62
1830,1,2,2026-04-21T17:00:00,70,True,14.06
1831,1,3,2026-04-21T14:00:00,113,False,14.06
1832,1,3,2026-04-21T18:00:00,75,True,5.89
1833,1,3,2026-04-21T21:00:00,97,True,5.75
1834,1,3,2026-04-21T20:00:00,116,True,4.7
1835,1,4,2026-04-21T10:00:00,64,True,9.17
1836,1,4,2026-04-21T12:00:00,125,True,5.37
1837,1,4,2026-04-21T17:00:00,40,True,14.73
1838,1,5,2026-04-21T17:00:00,93,True,13.2
1839,1,5,2026-04-21T12:00:00,50,True,6.31
1840,1,5,2026-04-21T14:00:00,58,False,12.17
1841,1,5,2026-04-21T14:00:00,107,False,10.41
1842,1,5,2026-04-21T19:00:00,35,True,10.25
1843,1,5,2026-04-21T16:00:00,44,True,9.47
1844,1,5,2026-04-21T11:00:00,77,True,11.43
1845,1,5,2026-04-21T20:00:00,50,True,10.46
1846,1,6,2026-04-21T15:00:00,54,True,9.06
1847,2,1,2026-04-21T17:00:00,115,False,7.63
1848,2,1,2026-04-21T10:00:00,77,False,8.12
1849,2,1,2026-04-21T17:00:00,76,False,10.8
1850,2,1,2026-04-21T22:00:00,107,True,9.73
1851,2,2,2026-04-21T15:00:00,42,True,7.27
1852,2,2,2026-04-21T19:00:00,83,True,4.99
1853,2,2,2026-04-21T13:00:00,86,True,9.65
1854,2,3,2026-04-21T16:00:00,86,True,8.87
1855,2,3,2026-04-21T20:00:00,54,True,6.83
1856,2,4,2026-04-21T21:00:00,74,False,7.71
1857,2,4,2026-04-21T15:00:00,120,True,5.87
1858,2,4,2026-04-21T13:00:00,97,True,6.03
1859,2,4,2026-04-21T14:00:00,107,True,3.7
1860,2,5,2026-04-21T22:00:00,82,True,6.39
1861,2,5,2026-04-21T16:00:00,46,True,5.67
1862,2,5,2026-04-21T17:00:00,121,True,8.35
1863,2,5,2026-04-21T12:00:00,98,True,8.05
1864,2,6,2026-04-21T14:00:00,94,True,10.08
1865,3,1,2026-04-21T14:00:00,54,False,7.3
1866,3,1,2026-04-21T14:00:00,66,True,4.64
1867,3,1,2026-04-21T10:00:00,105,True,2.93
1868,3,1,2026-04-21T11:00:00,100,True,3.27
1869,3,2,2026-04-21T14:00:00,80,True,3.18
1870,3,2,2026-04-21T18:00:00,37,True,7.14
1871,3,2,2026-04-21T12:00:00,58,False,2.93
1872,3,2,2026-04-21T16:00:00,125,True,6.63
1873,3,2,2026-04-21T17:00:00,120,True,8.14
1874,3,3,2026-04-21T22:00:00,58,True,3.16
1875,3,3,2026-04-21T19:00:00,68,False,3.35
1876,3,3,2026-04-21T18:00:00,37,True,3.42
1877,3,4,2026-04-21T20:00:00,96,True,5.39
1878,3,4,2026-04-21T20:00:00,130,True,5.95
1879,3,5,2026-04-21T19:00:00,81,True,9.2
1880,3,5,2026-04-21T20:00:00,85,True,3.22
1881,3,5,2026-04-21T12:00:00,36,True,8.19
1882,3,5,2026-04-21T21:00:00,59,False,4.05
1883,3,5,2026-04-21T20:00:00,53,True,5.6
1884,3,6,2026-04-21T13:00:00,46,True,5.79
1885,3,6,2026-04-21T17:00:00,89,True,3.76
1886,3,6,2026-04-21T12:00:00,129,True,9.2
1887,3,6,2026-04-21T17:00:00,37,False,6.62
1888,3,6,2026-04-21T13:00:00,72,True,8.32
1889,4,1,2026-04-21T15:00:00,36,True,3.6
1890,4,2,2026-04-21T16:00:00,98,False,2.87
1891,4,3,2026-04-21T14:00:00,39,False,2.55
1892,4,3,2026-04-21T19:00:00,127,False,3.11
1893,4,4,2026-04-21T13:00:00,126,True,1.18
1894,4,5,2026-04-21T15:00:00,105,True,3.74
1895,4,5,2026-04-21T16:00:00,95,True,2.95
1896,4,6,2026-04-21T17:00:00,124,True,1.6
1897,5,1,2026-04-21T17:00:00,79,True,3.77
1898,5,2,2026-04-21T20:00:00,78,False,5.23
1899,5,2,2026-04-21T21:00:00,119,True,5.36
1900,5,2,2026-04-21T21:00:00,126,True,3.39
1901,5,3,2026-04-21T22:00:00,95,True,5.19
1902,5,4,2026-04-21T13:00:00,71,True,1.99
1903,5,4,2026-04-21T17:00:00,51,True,2.29
1904,5,4,2026-04-21T17:00:00,47,True,5.61
1905,5,5,2026-04-21T14:00:00,65,True,1.82
1906,5,5,2026-04-21T10:00:00,80,False,3.13
1907,5,6,2026-04-21T12:00:00,99,True,1.89
1908,6,1,2026-04-21T11:00:00,114,True,5.54
1909,6,1,2026-04-21T17:00:00,68,False,6.84
1910,6,1,2026-04-21T22:00:00,40,True,5.51
1911,6,2,2026-04-21T21:00:00,100,True,2.86
1912,6,3,2026-04-21T17:00:00,93,False,6.67
1913,6,4,2026-04-21T22:00:00,113,True,7.27
1914,6,5,2026-04-21T18:00:00,40,True,3.23
1915,6,6,2026-04-21T13:00:00,81,True,3.96
1916,1,1,2026-04-22T22:00:00,99,True,13.46
1917,1,1,2026-04-22T12:00:00,117,True,12.91
1918,1,1,2026-04-22T11:00:00,60,True,8.58
1919,1,1,2026-04-22T22:00:00,35,True,12.8
1920,1,1,2026-04-22T15:00:00,71,True,5.04
1921,1,1,2026-04-22T15:00:00,126,True,7.99
1922,1,2,2026-04-22T12:00:00,102,True,6.57
1923,1,2,2026-04-22T22:00:00,89,True,8.51
1924,1,2,2026-04-22T17:00:00,101,True,8.01
1925,1,3,2026-04-22T17:00:00,53,True,11.82
1926,1,4,2026-04-22T11:00:00,45,True,8.43
1927,1,4,2026-04-22T22:00:00,56,True,8.34
1928,1,4,2026-04-22T10:00:00,119,False,5.74
1929,1,4,2026-04-22T19:00:00,42,False,14.64
1930,1,4,2026-04-22T22:00:00,119,False,14.56
1931,1,4,2026-04-22T16:00:00,86,False,11.64
1932,1,4,2026-04-22T14:00:00,127,True,13.88
1933,1,4,2026-04-22T10:00:00,70,False,10.67
1934,1,5,2026-04-22T21:00:00,86,True,6.33
1935,1,5,2026-04-22T18:00:00,114,True,11.12
1936,1,5,2026-04-22T21:00:00,79,False,12.51
1937,1,6,2026-04-22T22:00:00,60,False,5.03
1938,1,6,2026-04-22T18:00:00,77,True,11.83
1939,1,6,2026-04-22T12:00:00,101,False,7.17
1940,1,6,2026-04-22T11:00:00,100,True,9.72
1941,1,6,2026-04-22T22:00:00,116,True,4.42
1942,1,6,2026-04-22T22:00:00,104,True,6.71
1943,2,1,2026-04-22T21:00:00,89,False,3.86
1944,2,1,2026-04-22T10:00:00,82,True,6.96
1945,2,1,2026-04-22T11:00:00,41,True,10.34
1946,2,2,2026-04-22T14:00:00,108,True,6.53
1947,2,2,2026-04-22T13:00:00,130,False,7.41
1948,2,2,2026-04-22T20:00:00,120,True,7.65
1949,2,2,2026-04-22T15:00:00,73,True,9.12
1950,2,3,2026-04-22T20:00:00,52,True,7.05
1951,2,3,2026-04-22T13:00:00,48,True,7.54
1952,2,3,2026-04-22T22:00:00,81,True,4.14
1953,2,3,2026-04-22T16:00:00,87,True,3.49
1954,2,3,2026-04-22T12:00:00,95,True,3.61
1955,2,3,2026-04-22T20:00:00,102,True,7.36
1956,2,4,2026-04-22T14:00:00,109,True,6.3
1957,2,4,2026-04-22T17:00:00,123,False,6.82
1958,2,4,2026-04-22T16:00:00,55,True,3.99
1959,2,4,2026-04-22T21:00:00,93,True,8.5
1960,2,5,2026-04-22T11:00:00,123,True,6.69
1961,2,5,2026-04-22T21:00:00,55,False,5.88
1962,2,5,2026-04-22T11:00:00,112,False,3.86
1963,2,5,2026-04-22T15:00:00,108,True,7.08
1964,2,5,2026-04-22T11:00:00,82,True,5.92
1965,2,5,2026-04-22T14:00:00,97,True,4.11
1966,2,6,2026-04-22T16:00:00,41,False,5.38
1967,2,6,2026-04-22T14:00:00,62,True,8.77
1968,2,6,2026-04-22T10:00:00,50,True,3.53
1969,2,6,2026-04-22T10:00:00,88,True,5.42
1970,2,6,2026-04-22T17:00:00,78,True,6.71
1971,2,6,2026-04-22T21:00:00,112,True,4.08
1972,3,1,2026-04-22T22:00:00,92,True,3.64
1973,3,1,2026-04-22T21:00:00,76,True,6.89
1974,3,1,2026-04-22T19:00:00,87,True,8.77
1975,3,1,2026-04-22T15:00:00,104,True,7.2
1976,3,2,2026-04-22T21:00:00,70,True,8.54
1977,3,2,2026-04-22T21:00:00,38,True,8.06
1978,3,2,2026-04-22T21:00:00,74,True,3.47
1979,3,2,2026-04-22T18:00:00,45,True,6.85
1980,3,3,2026-04-22T22:00:00,41,False,6.19
1981,3,3,2026-04-22T22:00:00,95,True,2.75
1982,3,3,2026-04-22T20:00:00,103,True,2.75
1983,3,3,2026-04-22T22:00:00,61,True,7.44
1984,3,3,2026-04-22T19:00:00,91,True,6.27
1985,3,4,2026-04-22T16:00:00,110,True,8.51
1986,3,4,2026-04-22T10:00:00,78,True,5.46
1987,3,4,2026-04-22T18:00:00,75,True,3.25
1988,3,5,2026-04-22T18:00:00,56,True,3.87
1989,3,6,2026-04-22T12:00:00,74,False,7.26
1990,4,1,2026-04-22T19:00:00,76,True,3.21
1991,4,2,2026-04-22T16:00:00,47,True,2.33
1992,4,3,2026-04-22T14:00:00,83,False,3.76
1993,4,4,2026-04-22T13:00:00,65,False,2.84
1994,4,5,2026-04-22T18:00:00,99,True,1.46
1995,4,6,2026-04-22T15:00:00,94,False,1.32
1996,5,1,2026-04-22T16:00:00,116,True,5.37
1997,5,2,2026-04-22T18:00:00,110,True,2.67
1998,5,3,2026-04-22T20:00:00,51,True,3.34
1999,5,3,2026-04-22T11:00:00,116,True,4.93
2000,5,3,2026-04-22T12:00:00,82,True,2.34
2001,5,4,2026-04-22T18:00:00,89,False,3.97
2002,5,5,2026-04-22T10:00:00,94,False,4.25
2003,5,6,2026-04-22T10:00:00,42,False,3.66
2004,6,1,2026-04-22T14:00:00,122,True,4.31
2005,6,1,2026-04-22T20:00:00,62,True,5.24
2006,6,1,2026-04-22T10:00:00,55,True,5.54
2007,6,1,2026-04-22T14:00:00,46,True,2.97
2008,6,2,2026-04-22T21:00:00,106,False,7.39
2009,6,3,2026-04-22T19:00:00,99,False,4.11
2010,6,4,2026-04-22T20:00:00,68,False,6.39
2011,6,4,2026-04-22T14:00:00,66,True,4.13
2012,6,5,2026-04-22T17:00:00,111,True,7.6
2013,6,6,2026-04-22T20:00:00,35,True,2.28
2014,1,1,2026-04-23T20:00:00,57,True,13.73
2015,1,2,2026-04-23T22:00:00,85,True,12.57
2016,1,2,2026-04-23T20:00:00,118,True,4.46
2017,1,2,2026-04-23T20:00:00,91,True,7.91
2018,1,2,2026-04-23T16:00:00,111,True,6.03
2019,1,2,2026-04-23T22:00:00,124,False,5.46
2020,1,2,2026-04-23T15:00:00,59,True,6.5
2021,1,3,2026-04-23T22:00:00,70,True,11.73
2022,1,4,2026-04-23T11:00:00,113,True,12.8
2023,1,4,2026-04-23T13:00:00,64,False,14.5
2024,1,4,2026-04-23T10:00:00,70,True,11.68
2025,1,5,2026-04-23T13:00:00,35,True,12.93
2026,1,5,2026-04-23T16:00:00,49,False,10.23
2027,1,5,2026-04-23T17:00:00,56,True,11.2
2028,1,5,2026-04-23T19:00:00,121,True,10.19
